Zeitstempel,Age,Gender,City,Seniority level,Position (without seniority),Years of experience,Your main technology / programming language,Yearly brutto salary (without bonus and stocks),Yearly bonus,Yearly stocks,Yearly brutto salary (without bonus and stocks) one year ago. Only answer if staying in same country,Yearly bonus one year ago. Only answer if staying in same country,Yearly stocks one year ago. Only answer if staying in same country,Number of vacation days,Number of home office days per month,Main language at work,Company name ,Company size,Company type,Сontract duration,Company business sector,0,Timestamp,Position ,Total years of experience,Years of experience in Germany,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Employment status,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
,36.0,Male,Berlin,Lead,,,Go,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,05/12/2020 22:37:41,Staff Engineer,15,4,"PHP, AWS, Kubernetes, Docker",85000.0,3000,80000.0,0,Full-time employee,No,,1100
,32.0,Male,Berlin,Senior,,,Java,,,,,,,24,,German,,up to 10,Startup,Unlimited contract,,,06/12/2020 14:46:17,Designer (UI/UX),5,10,"Python, PHP, Javascript / Typescript, SQL",70000.0,5000,65000.0,5000,Self-employed (freelancer),No,,
,22.0,Male,Frankfurt,Junior,,,Java,,,,,,,30,,German,,1000+,Bank,Unlimited contract,,,06/12/2020 16:31:09,Software Engineer,2,2,,45000.0,7000,37000.0,3000,Full-time employee,Yes,30.0,
,33.0,Male,Berlin,Head,,,Python,,,,,,,32,,German,,51-100,Product,Unlimited contract,,,06/12/2020 19:01:46,Head of IT,3,3,"Python, Javascript / Typescript, Docker",100000.0,20000,65000.0,,Full-time employee,yes but found a new one with better pay / perks,,0
,35.0,Male,Berlin,Senior,,,Php,,,,,,,26,,English,,1000+,Product,Unlimited contract,,,06/12/2020 21:08:57,Backend Developer,13,5,"PHP, SQL, Go, AWS, Docker",68000.0,0,68000.0,0,Full-time employee,No,20.0,
,32.0,Female,Berlin,Middle,,,Java,,,,,,,29,,English,,11-50,Product,Unlimited contract,,,06/12/2020 21:17:41,Computational linguist,5,5,"Python, Docker",50400.0,0,50400.0,0,Full-time employee,No,40.0,0
,69.0,Male,Stuttgart,Head,,,,,,,,,,,,German,,11-50,Consulting / Agency,,,,06/12/2020 21:51:21,Rentner,383,3,,70000.0,,,,,No,,
,28.0,Male,Berlin,Junior,,,SQL,,,,,,,22,,English,,1000+,Product,Unlimited contract,,,07/12/2020 03:52:51,Product Analyst,4,0,"Python, Clojure, SQL",55000.0,0,,,Full-time employee,No,,No
,30.0,Male,Hamburg,Middle,,,Python,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,07/12/2020 06:56:43,Data Scientist,5,5,"Python, C/C++, SQL, AWS",55000.0,60000,55000.0,55000,Full-time employee,No,,
,40.0,Male,Munich,Lead,,,SQL,,,,,,,30,,English,,101-1000,Product,,,,07/12/2020 07:09:07,Data Engineer,15,7,"Python, Javascript / Typescript, .NET, Java / Scala, SQL, Go, AWS, Azure, Docker",90000.0,10000,84000.0,10000,Full-time employee,No,32.0,0
,27.0,Female,Berlin,Senior,,,Python ,,,,,,,24,,English,,101-1000,Product,,,,07/12/2020 08:28:00,Data Scientist,5,2,"SQL, AWS, Google Cloud, Docker",75000.0,0,60000.0,60000,Full-time employee,No,,
,32.0,Male,Berlin,Senior,,,Node.js,,,,,,,24,,English,,11-50,Startup,Unlimited contract,,,07/12/2020 09:25:26,Backend Developer,10,5,"Javascript / Typescript, SQL, Google Cloud, Kubernetes, Docker",80000.0,,72000.0,,Full-time employee,No,,
,33.0,Male,Munich,Senior,,,Embedded C++,,,,,,,30,,English,,1000+,Consulting / Agency,Unlimited contract,,,07/12/2020 13:10:18,Software Engineer,5,5,"Python, C/C++",61000.0,63000,58000.0,60000,Full-time employee,No,40.0,1500
,31.0,Male,Berlin,Middle,,,Python,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,07/12/2020 16:36:43,Data Engineer,4,2,"Python, SQL, AWS, Docker",50000.0,0,45000.0,0,Full-time employee,No,40.0,200
,30.0,Male,Cologne,Middle,,,,,,,,,,30,,German,,up to 10,Product,Unlimited contract,,,07/12/2020 19:49:33,technical business analyst,5,5,Python,69000.0,5000,63000.0,,Full-time employee,No,,
,32.0,Male,Munich,Lead,,,Swift,,,,,,,27,,English,,101-1000,Product,Unlimited contract,,,07/12/2020 21:22:11,Software Engineer,10,3,Java / Scala,75000.0,5000,75000.0,5000,Full-time employee,No,,
,32.0,Male,Munich,Senior,,,,,,,,,,25,,Russian,,1000+,Product,Unlimited contract,,,07/12/2020 22:47:21,QA Engineer,12,4,,95000.0,8000,,,Full-time employee,No,,800
,25.0,Male,Munich,Senior,,,JS,,,,,,,28,,English,,101-1000,Consulting / Agency,Unlimited contract,,,07/12/2020 22:48:05,Frontend Developer,7,1,"C/C++, Javascript / Typescript, AWS, Google Cloud, Kubernetes",70000.0,6000,,,Full-time employee,No,,
,34.0,Male,Munich,Senior,,,C++,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,07/12/2020 22:54:31,Software Engineer,10,4,"Python, C/C++",74000.0,,72000.0,,Full-time employee,No,,
,29.0,Male,Darmstadt,Middle,,,Python,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,07/12/2020 22:56:55,Data Scientist,5,2,"SQL, Kubernetes, Docker",65000.0,,55000.0,,Full-time employee,No,,1500
,29.0,Male,Darmstadt,Middle,,,Python,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,07/12/2020 22:56:59,Data Scientist,5,2,"SQL, Kubernetes, Docker",65000.0,,55000.0,,Full-time employee,No,,1500
,30.0,Male,Munich,Lead,,,,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,07/12/2020 23:01:55,DevOps,10,3,"Python, Go, AWS, Kubernetes, Docker",85000.0,25,75000.0,,Full-time employee,No,0.0,0
,31.0,Male,Frankfurt,Lead,,,,,,,,,,35,,,,1000+,Product,,,,08/12/2020 00:04:34,Product Manager,8,5,,110000.0,18000,,,,No,,
,24.0,Male,Munich,Junior,,,Go,,,,,,,30,,English,,1000+,FAANG,Unlimited contract,,,08/12/2020 01:00:52,DevOps,3,1,"Python, SQL, Go",77000.0,20000,,,Full-time employee,No,,
,35.0,Male,Frankfurt,Senior,,,Java,,,,,,,30,,English,,101-1000,Consulting / Agency,Unlimited contract,,,08/12/2020 01:09:28,Software Engineer,10,1,"Python, .NET, Java / Scala, SQL, Kubernetes, Docker",60000.0,5000,60000.0,5000,Full-time employee,No,,
,31.0,Male,Munich,Middle,,,NodsJs,,,,,,,30,,English,,51-100,Consulting / Agency,Unlimited contract,,,08/12/2020 01:45:43,DevOps,6,2,"Javascript / Typescript, AWS, Kubernetes, Docker",60000.0,2000,,,Full-time employee,No,,
,27.0,Male,Munich,Junior,,,Java,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,08/12/2020 08:17:39,Software Engineer,2,5,Javascript / Typescript,68000.0,2000,60000.0,500,Full-time employee,No,,
,38.0,Male,Berlin,Junior,,,Javascript/Typescript,,,,,,,28,,English,,51-100,Startup,Unlimited contract,,,08/12/2020 09:39:06,Full-Stack Developer,1,1,AWS,45500.0,45500,40000.0,0,Full-time employee,No,,
,34.0,Male,Munich,Middle,,,Java,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,08/12/2020 09:39:49,DevOps,12,2,"Python, SQL, Perl",72000.0,8000,72000.0,8000,Full-time employee,No,,
,35.0,Male,Darmstadt,Senior,,,python,,,,,,,30,,English,,51-100,Product,Unlimited contract,,,08/12/2020 10:53:52,Data Scientist,4,4,"Javascript / Typescript, Java / Scala, Docker",67000.0,5000,60000.0,10000,Full-time employee,No,,
,35.0,Male,Duesseldorf,Senior,,,Linux,,,,,,,30,,English,,1000+,Consulting / Agency,Unlimited contract,,,08/12/2020 11:49:02,DevOps,17,5,"SQL, AWS, Google Cloud, Azure, Kubernetes, Docker",85000.0,2000,68000.0,0,Full-time employee,No,,
,36.0,Male,Berlin,Senior,,,Java,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,08/12/2020 13:30:50,Backend Developer,10,3,"Javascript / Typescript, Java / Scala, SQL, AWS, Docker, nomad, QlikSense",75000.0,,,,Full-time employee,No,,500
,33.0,Male,Munich,Senior,,,Java,,,,,,,,,English,,51-100,Product,Unlimited contract,,,08/12/2020 13:55:01,Backend Developer,13,3,"Python, Javascript / Typescript, AWS",70000.0,7000,,,Full-time employee,No,,
,29.0,Male,Berlin,Senior,,,"Kuberenetes, Openstack",,,,,,,28,,English,,101-1000,Consulting / Agency,Unlimited contract,,,08/12/2020 20:04:49,DevOps,7,3,"Python, Go, Kubernetes, Docker, Openstack",82000.0,0,78000.0,0,Full-time employee,No,32.0,500
,35.0,Male,Berlin,Senior,,,Java,,,,,,,30,,English,,101-1000,Product,Unlimited contract,,,08/12/2020 20:38:39,Software Engineer,15,4,Kotlin,85000.0,10000,80000.0,,Full-time employee,No,,
,30.0,Male,Berlin,Senior,,,c/c++,,,,,,,,,English,,51-100,Startup,Unlimited contract,,,08/12/2020 20:57:45,Software Engineer,11,4,Python,70000.0,,,,Full-time employee,No,,
,31.0,Female,Berlin,Middle,,,,,,,,,,28,,English,,101-1000,Startup,Unlimited contract,,,08/12/2020 21:41:06,Product Manager,4,,SQL,60000.0,0,70000.0,,Full-time employee,Yes,,
,25.0,Female,Cambridge,Middle,,,JavaScript/Typescript,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,08/12/2020 21:57:59,Frontend Developer,4,0,Javascript / Typescript,45000.0,45000,,,Full-time employee,No,37.5,I was able to move all equipment I need to work to home
,24.0,Male,Berlin,Junior,,,Python,,,,,,,24,,English,,11-50,Consulting / Agency,Temporary contract,,,08/12/2020 22:10:37,ML Engineer,0.8,0.2,Python,11500.0,0,,,Werkstudent,No,,
,34.0,Male,Cologne,Lead,,,C#,,,,,,,21,,English,,11-50,Product,Unlimited contract,,,08/12/2020 23:46:09,CTO,14,2,"Javascript / Typescript, .NET, SQL, Azure, Kubernetes, Docker",84000.0,92000,72000.0,72000,Full-time employee,No,,
,42.0,Male,Hamburg,Senior,,,Python ,,,,,,,30,,German,,1000+,Old industry,Unlimited contract,,,09/12/2020 04:46:05,Data Scientist,2,2,"Python, SQL, Google Cloud",80000.0,7000,65000.0,5000,Full-time employee,No,0.0,0
,37.0,Female,Hamburg,Middle,,,java,,,,,,,30,,German,,101-1000,Product,Unlimited contract,,,09/12/2020 10:09:49,QA Manager,7,7,,46000.0,2000,45000.0,1800,Full-time employee,No,,
,32.0,Male,Berlin,Senior,,,Swift,,,,,,,26,,English,,1000+,Product,Unlimited contract,,,09/12/2020 10:32:21,Mobile Developer,8,2,"Kotlin, Swift, Ruby",75000.0,,70000.0,,Full-time employee,No,,
,26.0,Female,Berlin,Middle,,,c++,,,,,,,36,,German,,101-1000,Product,Temporary contract,,,09/12/2020 13:37:29,Mobile Developer,8,3,"C/C++, SAP / ABAP",40000.0,2000,15000.0,,Self-employed (freelancer),No,,
,35.0,Male,Munich,Head,,,SQL,,,,,,,30,,English,,11-50,Consulting / Agency,Unlimited contract,,,09/12/2020 21:12:22,Software Engineer,15,5,"Python, AWS, Kubernetes, Docker",100000.0,,60000.0,20000,Founder,No,,
,43.0,Male,Munich,Lead,,,.NET,,,,,,,25,,English,,1000+,Product,Unlimited contract,,,10/12/2020 08:37:41,Product Manager,18,9,Kotlin,115000.0,6000,115000.0,6000,Full-time employee,No,,800
,41.0,Male,Munich,Senior,,,Kotlin,,,,,,,39,,German,,1000+,Product,Unlimited contract,,,10/12/2020 14:44:21,Software Engineer,15,15,"Python, Java / Scala, SQL, AWS",99000.0,1200,99000.0,3300,Full-time employee,No,,
,33.0,Male,Berlin,Lead,,,NodeJS,,,,,,,25,,English,,101-1000,Product,Unlimited contract,,,11/12/2020 08:39:23,Backend Developer,8,6,"Python, Javascript / Typescript, SQL, AWS, Azure, Kubernetes, Docker",90000.0,20000,85000.0,20000,Full-time employee,No,,
,44.0,Male,Berlin,Lead,,,"JS, Java",,,,,,,30,,English,,11-50,Product,Unlimited contract,,,11/12/2020 09:20:06,QA Lead,15,5,Docker,72000.0,,72000.0,,Full-time employee,No,30.0,
,28.0,Male,Berlin,Middle,,,"Python, Pytorch",,,,,,,27,,English,,up to 10,Startup,Unlimited contract,,,11/12/2020 16:25:59,ML Engineer,5,3,"Python, AWS, Google Cloud, Docker",54000.0,10000,52000.0,10000,Full-time employee,No,,No
,34.0,Female,Berlin,Senior,,,"PS, Sketch, React, CSS3",,,,,,,30,,German,,up to 10,Product,Unlimited contract,,,11/12/2020 22:00:36,Designer (UI/UX),10,6,Javascript / Typescript,45000.0,,45000.0,,Full-time employee,No,35.0,0
,,,Frankfurt,Senior,,,Python,,,,,,,30,,German,,101-1000,Product,Unlimited contract,,,11/12/2020 22:36:22,Software Engineer,10,10,"Python, C/C++, Docker",65000.0,5000,60000.0,7000,Full-time employee,No,0.0,
,40.0,Male,Berlin,Lead,,,Java,,,,,,,,,English,,1000+,Startup,Unlimited contract,,,12/12/2020 11:45:25,Backend Developer,20,5,"Kotlin, C/C++, Javascript / Typescript, Java / Scala, AWS, Docker",80000.0,,,,Full-time employee,No,,
,28.0,Male,Brussels,Middle,,,C++,,,,,,,25,,English,,up to 10,Startup,Unlimited contract,,,12/12/2020 14:51:11,Robotics Engineer,3,0,"Python, C/C++, Javascript / Typescript, Docker",45000.0,0,45000.0,0,Full-time employee,No,0.0,0
,26.0,Male,Stockholm,Middle,,,Python/NLP,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,12/12/2020 20:52:06,ML Engineer,2.5,0,"Python, AWS, Google Cloud, Kubernetes, Docker",60000.0,60000,37500.0,37500,Full-time employee,Yes,,
,39.0,Male,Berlin,Lead,,,Java,,,,,,,24,,English,,51-100,Startup,Unlimited contract,,,12/12/2020 20:55:50,Software Engineer,15,4,"Java / Scala, Google Cloud, Kubernetes",75000.0,75000,65000.0,65000,Full-time employee,No,,
,32.0,Male,Copenhagen,Senior,,,Python,,,,,,,25,,English,,up to 10,Startup,Unlimited contract,,,13/12/2020 08:25:33,Data Scientist,6,6,"Python, Azure",92000.0,5000,90000.0,5000,Full-time employee,No,30.0,0
,36.0,Male,Berlin,Lead,,,,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,13/12/2020 11:59:29,DevOps,15,4,"Google Cloud, Kubernetes, Docker, Terraform, Bash",90000.0,,,,Full-time employee,No,0.0,1200
,27.0,Female,Lisbon,Middle,,,Java,,,,,,,22,,English,,1000+,Consulting / Agency,Unlimited contract,,,13/12/2020 15:03:32,Backend Developer,3,0,"Java / Scala, SQL",17500.0,1250,16000.0,1100,Full-time employee,No,,
,32.0,Female,Berlin,Middle,,,Javascript,,,,,,,27,,English,,101-1000,Product,Unlimited contract,,,13/12/2020 15:20:17,Software Engineer,2,2,"Python, Javascript / Typescript, Go",63000.0,3000,50000.0,0,Full-time employee,No,,100
,25.0,Female,Berlin,Middle,,,"Scala, Apache Spark",,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,13/12/2020 18:25:45,Software Engineer,4,1,"Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",65000.0,Not sure,,,Full-time employee,No,,
,37.0,Female,Berlin,Head,,,Python,,,,,,,28,,English,,11-50,Startup,Unlimited contract,,,13/12/2020 21:23:15,Data Scientist,7,2,"SQL, AWS, Docker, Matlab",75000.0,16000,,,Full-time employee,No,0.0,No
,56.0,Male,Munich,Lead,,,c++,,,,,,,25,,English,,51-100,Product,Unlimited contract,,,14/12/2020 08:55:24,Software Engineer,30,19,"Python, C/C++, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",110000.0,110000,90000.0,100000,Full-time employee,No,,
,30.0,Male,Berlin,Middle,,,Python,,,,,,,24,,English,,51-100,Startup,Unlimited contract,,,14/12/2020 09:03:54,Data Scientist,4.5,2.5,"Python, SQL, AWS, Docker",60000.0,10000,60000.0,7500,Full-time employee,No,30.0,
,30.0,Female,Hamburg,Senior,,,Java,,,,,,,,,English,,1000+,Product,Unlimited contract,,,14/12/2020 14:33:10,Software Engineer,5,2,,70000.0,20000,,,Full-time employee,No,,
,30.0,Female,Hamburg,Senior,,,Java,,,,,,,,,English,,1000+,Product,Unlimited contract,,,14/12/2020 14:33:19,Software Engineer,5,2,,70000.0,20000,,,Full-time employee,No,,
,27.0,Male,Munich,Middle,,,Python,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,14/12/2020 15:25:10,QA Engineer,6,4,"Python, C/C++, Docker",70000.0,75000,67000.0,70000,Full-time employee,No,0.0,1000
,29.0,Male,Berlin,Senior,,,Python,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,14/12/2020 16:39:33,Software Engineer,6,1,"Javascript / Typescript, Google Cloud, Docker",70000.0,10000,,,Full-time employee,No,,600
,24.0,Male,Berlin,Middle,,,"Swift, Objective-C",,,,,,,27,,English,,1000+,Product,Unlimited contract,,,16/12/2020 11:50:12,Mobile Developer,3.5,0.25,Ruby,70000.0,,,,Full-time employee,No,,140
,27.0,Male,Berlin,Junior,,,Python,,,,,,,30,,German,,1000+,Consulting / Agency,Unlimited contract,,,16/12/2020 12:02:55,Data Engineer,0,0,"Python, SQL, Azure, Docker",40000.0,0,34000.0,37500,Full-time employee,No,,
,28.0,Male,Berlin,Middle,,,React.js / TypeScript,,,,,,,26,,English,,101-1000,Product,Unlimited contract,,,16/12/2020 17:04:36,Frontend Developer,7,5,,62000.0,700,63000.0,,Full-time employee,No,,
,40.0,Male,Berlin,Middle,,,"BI, DWH, ETL/ELT",,,,,,,24,,English,,101-1000,Product,Unlimited contract,,,17/12/2020 10:28:18,Data Engineer,14,0,"Python, SQL, MS SQL Stack, Oracle, Informatica PowerCenter",57000.0,3000,,,Full-time employee,No,,
,32.0,Male,Berlin,Senior,,,Scala,,,,,,,34,,English,,101-1000,Product,Unlimited contract,,,17/12/2020 19:16:46,Backend Developer,9,5,"Go, Google Cloud",90000.0,,87000.0,,Full-time employee,No,,650
,35.0,Female,Berlin,Senior,,,,,,,,,,28,,English,,101-1000,Startup,Unlimited contract,,,18/12/2020 07:55:08,Product Manager,5,2,SQL,60000.0,,50000.0,,Full-time employee,No,8.0,
,32.0,Male,Berlin,Senior,,,Scala,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,18/12/2020 10:17:16,Software Engineer,11,1,"Ruby, Java / Scala, AWS, Kubernetes, Docker",72500.0,10000,70000.0,10000,Full-time employee,No,,600
,30.0,Male,Berlin,Senior,,,Scala,,,,,,,27,,English,,1000+,Startup,Unlimited contract,,,18/12/2020 10:32:56,Backend Developer,9,1,"Python, Java / Scala",75000.0,10000,,,Full-time employee,No,,
,30.0,Male,Berlin,Senior,,,Scala,,,,,,,24,,English,,1000+,Product,Unlimited contract,,,18/12/2020 11:29:23,Backend Developer,9,5,"Java / Scala, AWS, Kubernetes",85000.0,90000,82000.0,87000,Full-time employee,No,0.0,600
,36.0,Male,Stuttgart,Lead,,,Java,,,,,,,32,,English,,51-100,Product,Unlimited contract,,,18/12/2020 12:23:22,Mobile Developer,16,4,"Kotlin, Java / Scala, SQL, AWS, Docker",62500.0,0,59500.0,0,Full-time employee,No,32.0,0
,33.0,Male,Berlin,Senior,,,C++,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,18/12/2020 13:14:39,Software Engineer,7,7,Javascript / Typescript,65900.0,15900,,,Full-time employee,No,,700
,33.0,Male,Berlin,Lead,,,Java,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,18/12/2020 15:38:13,Engineering Manager,15,4,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",85000.0,15000,80000.0,0,Full-time employee,No,0.0,600
,32.0,Male,Munich,Middle,,,Java,,,,,,,30,,English,,1000+,Product,Unlimited contract,,,18/12/2020 18:43:35,Software Engineer,13,7,"Javascript / Typescript, SQL, AWS, Docker",95000.0,35000,79000.0,31000,Full-time employee,No,,800
,31.0,,Berlin,Middle,,,Python,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,19/12/2020 09:31:16,ML Engineer,5,2.5,"Java / Scala, AWS, Google Cloud, Kubernetes, Docker",77500.0,78000,54000.0,54000,Full-time employee,No,,700
,34.0,Male,Berlin,Senior,,,Kotlin,,,,,,,27,,English,,1000+,Product,Unlimited contract,,,19/12/2020 09:54:24,Backend Developer,12,4,"Go, Rust, Kubernetes",75000.0,7500,72000.0,7200,Full-time employee,No,,1100
,,,Berlin,,,,,,,,,,,,,,,,,,,,20/12/2020 00:30:53,,,,,30000.0,,,,,,,
,,,Berlin,,,,,,,,,,,,,,,,,,,,20/12/2020 00:31:23,,,,,111111.0,,,,,,,
,54.0,Male,Munich,Middle,,,Python,,,,,,,29,,English,,1000+,Consulting / Agency,Unlimited contract,,,20/12/2020 01:48:34,Software Engineer,25,15,"Python, C/C++, Javascript / Typescript, Java / Scala, SQL, Kubernetes, Docker",75000.0,5000,80000.0,500,Full-time employee,No,30.0,1500
,28.0,Male,Sevilla,Middle,,,GCP,,,,,,,24,,Spanish,,51-100,Consulting / Agency,Unlimited contract,,,20/12/2020 10:31:17,DatabEngineer,4,0,"Python, Java / Scala, R, SQL, Google Cloud",30000.0,0,30000.0,0,Full-time employee,No,,0
,28.0,Female,Berlin,Senior,,,javascript,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,21/12/2020 13:45:43,Frontend Developer,5,2,"Google Cloud, Docker",64000.0,2000,60000.0,,Full-time employee,No,,
,29.0,Female,Berlin,Middle,,,Web,,,,,,,28,,English,,101-1000,Startup,Unlimited contract,,,21/12/2020 14:52:24,Project Manager,6,"0,5",,51000.0,,,,Full-time employee,No,,
,38.0,Male,Berlin,Lead,,,Python,,,,,,,28,,English,,1000+,Product,Unlimited contract,,,21/12/2020 23:41:56,Data Scientist,6,3,"R, AWS",110000.0,70000,110000.0,180000,Full-time employee,No,,
,33.0,Male,Berlin,Senior,,,Scala,,,,,,,24,,English,,1000+,Product,Unlimited contract,,,22/12/2020 11:55:00,Software Engineer,11,5,"Java / Scala, SQL",107000.0,90000,,,Full-time employee,No,,2000
,36.0,Male,Berlin,Senior,,,Python,,,,,,,30,,English,,1000+,Startup,Unlimited contract,,,22/12/2020 13:39:31,Backend Developer,12,0.5,"SQL, Docker",100000.0,15000,,,Full-time employee,No,,500
,36.0,Male,Berlin,Senior,,,PHP,,,,,,,26,,English,,101-1000,Product,Unlimited contract,,,22/12/2020 16:31:16,Software Engineer,15,6,"Kotlin, AWS, Kubernetes, Docker",70000.0,2000,67000.0,2000,Full-time employee,No,,800
,37.0,Male,Aachen,Senior,,,Python,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,22/12/2020 17:11:31,QA Engineer,15,1,,70000.0,7000,,,Full-time employee,No,,
,36.0,Male,Munich,Senior,,,PL/SQL,,,,,,,30,,English,,1000+,Consulting / Agency,Unlimited contract,,,22/12/2020 18:16:48,Software Engineer,15,1,SQL,68000.0,3000,68000.0,0,Full-time employee,No,,400
,35.0,Female,Munich,Junior,,,SAP,,,,,,,28,,English,,1000+,Consulting / Agency,Unlimited contract,,,22/12/2020 18:36:24,Application Consultant,"1,5","1,5",SAP / ABAP,46000.0,2000,,,Full-time employee,No,0.0,"0,00"
,33.0,Male,Munich,Senior,,,Javascript,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,22/12/2020 19:44:13,Frontend Developer,10,6,"Python, Javascript / Typescript",100000.0,5000,90000.0,5000,Full-time employee,No,,0
,33.0,Male,Stuttgart,Lead,,,PHP,,,,,,,30,,German,,101-1000,Consulting / Agency,Unlimited contract,,,22/12/2020 23:41:41,Team Lead,12,5,"Javascript / Typescript, SQL, AWS, Docker",70200.0,,70200.0,,Full-time employee,No,,500
,31.0,Male,Berlin,Senior,,,Go,,,,,,,28,,English,,101-1000,Product,Unlimited contract,,,23/12/2020 17:33:56,Backend Developer,7,2,Go,75000.0,,,70000,Full-time employee,No,30.0,
,36.0,Male,Amsterdam,Senior,,,Swift,,,,,,,20,,English,,11-50,Consulting / Agency,Unlimited contract,,,24/12/2020 10:37:30,Mobile Developer,14,8,"Kotlin, Javascript / Typescript, AWS",75000.0,0,75000.0,35000,Full-time employee,No,0.0,0
,31.0,Male,Berlin,Senior,,,scala,,,,,,,28,,English,,11-50,Startup,Unlimited contract,,,24/12/2020 14:31:58,Software Engineer,9,5,Java / Scala,85000.0,,82000.0,,Full-time employee,No,24.0,
,36.0,Male,Regensburg,Middle,,,C#,,,,,,,30,,German,,51-100,Consulting / Agency,Unlimited contract,,,24/12/2020 15:12:35,Software Engineer,10,10,"Javascript / Typescript, .NET, SQL",66000.0,6000,58000.0,6000,Full-time employee,No,,
,37.0,Male,Munich,Senior,,,AWS,,,,,,,30,,English,,1000+,Consulting / Agency,Unlimited contract,,,24/12/2020 20:39:53,DevOps,17,1,"AWS, Azure",90000.0,0,85000.0,85000,Full-time employee,No,40.0,0
,30.0,Male,Berlin,Middle,,,Java,,,,,,,30,,English,,101-1000,Startup,Unlimited contract,,,24/12/2020 23:11:24,Consultant,3,3,"Python, R, SQL, Kubernetes, Docker",58000.0,0,42000.0,50000,Full-time employee,No,,400
,30.0,Male,Berlin,Senior,,,Java / Scala,,,,,,,29,,English,,1000+,Product,Unlimited contract,,,25/12/2020 14:37:26,Software Engineer,11,1,"Kotlin, Java / Scala, Clojure, Rust, AWS, Kubernetes, Docker",90000.0,90000,80000.0,80000,Full-time employee,No,,40
